#nNodeR = 100 ,nNodeZ = 100
R Z Phi
0.00015 0.00051 5.12352e-46
0.00017 0.00051 3.33745e-46
0.00019 0.00051 2.06825e-46
0.00021 0.00051 1.22072e-46
0.00023 0.00051 6.86999e-47
0.00025 0.00051 3.69088e-47
0.00027 0.00051 1.89519e-47
0.00029 0.00051 9.31184e-48
0.00031 0.00051 4.38319e-48
0.00033 0.00051 1.97887e-48
0.00035 0.00051 8.57847e-49
0.00037 0.00051 3.57477e-49
0.00039 0.00051 1.4335e-49
0.00041 0.00051 5.53754e-50
0.00043 0.00051 2.06272e-50
0.00045 0.00051 7.41645e-51
0.00047 0.00051 2.57627e-51
0.00049 0.00051 8.65409e-52
0.00051 0.00051 2.81362e-52
0.00053 0.00051 8.86115e-53
0.00055 0.00051 2.70549e-53
0.00057 0.00051 8.01437e-54
0.00059 0.00051 2.30508e-54
0.00061 0.00051 6.44182e-55
0.00063 0.00051 1.75039e-55
0.00065 0.00051 4.62759e-56
0.00067 0.00051 1.19108e-56
0.00069 0.00051 2.98651e-57
0.00071 0.00051 7.29923e-58
0.00073 0.00051 1.73991e-58
0.00075 0.00051 4.04713e-59
0.00077 0.00051 9.19114e-60
0.00079 0.00051 2.03897e-60
0.00081 0.00051 4.4206e-61
0.00083 0.00051 9.371e-62
0.00085 0.00051 1.94321e-62
0.00087 0.00051 3.94342e-63
0.00089 0.00051 7.83476e-64
0.00091 0.00051 1.5246e-64
0.00093 0.00051 2.90691e-65
0.00095 0.00051 5.43274e-66
0.00097 0.00051 9.95575e-67
0.00099 0.00051 1.78958e-67
0.00101 0.00051 3.15645e-68
0.00103 0.00051 5.46463e-69
0.00105 0.00051 9.28912e-70
0.00107 0.00051 1.55087e-70
0.00109 0.00051 2.54385e-71
0.00111 0.00051 4.10065e-72
0.00113 0.00051 6.49797e-73
0.00115 0.00051 1.01248e-73
0.00117 0.00051 1.55165e-74
0.00119 0.00051 2.33945e-75
0.00121 0.00051 3.47097e-76
0.00123 0.00051 5.06888e-77
0.00125 0.00051 7.28786e-78
0.00127 0.00051 1.03184e-78
0.00129 0.00051 1.43896e-79
0.00131 0.00051 1.97698e-80
0.00133 0.00051 2.67647e-81
0.00135 0.00051 3.57125e-82
0.00137 0.00051 4.69745e-83
0.00139 0.00051 6.09216e-84
0.00141 0.00051 7.79168e-85
0.00143 0.00051 9.82927e-86
0.00145 0.00051 1.22326e-86
0.00147 0.00051 1.50211e-87
0.00149 0.00051 1.82031e-88
0.00151 0.00051 2.1773e-89
0.00153 0.00051 2.57095e-90
0.00155 0.00051 2.99737e-91
0.00157 0.00051 3.45084e-92
0.00159 0.00051 3.92386e-93
0.00161 0.00051 4.40729e-94
0.00163 0.00051 4.89057e-95
0.00165 0.00051 5.36218e-96
0.00167 0.00051 5.80998e-97
0.00169 0.00051 6.22185e-98
0.00171 0.00051 6.58617e-99
0.00173 0.00051 6.89241e-100
0.00175 0.00051 7.13163e-101
0.00177 0.00051 7.29693e-102
0.00179 0.00051 7.38375e-103
0.00181 0.00051 7.39012e-104
0.00183 0.00051 7.31668e-105
0.00185 0.00051 7.16661e-106
0.00187 0.00051 6.94543e-107
0.00189 0.00051 6.66066e-108
0.00191 0.00051 6.32143e-109
0.00193 0.00051 5.93797e-110
0.00195 0.00051 5.5212e-111
0.00197 0.00051 5.08584e-112
0.00199 0.00051 5.05377e-113
1e-05 0.00053 1.99633e-44
3e-05 0.00053 1.88894e-44
5e-05 0.00053 1.69148e-44
7e-05 0.00053 1.43394e-44
9e-05 0.00053 1.15141e-44
0.00011 0.00053 8.76287e-45
0.00013 0.00053 6.32593e-45
0.00015 0.00053 4.33563e-45
0.00017 0.00053 2.82396e-45
0.00019 0.00053 1.74986e-45
0.00021 0.00053 1.03269e-45
0.00023 0.00053 5.81114e-46
0.00025 0.00053 3.12165e-46
0.00027 0.00053 1.6027e-46
0.00029 0.00053 7.87372e-47
0.00031 0.00053 3.70576e-47
0.00033 0.00053 1.67281e-47
0.00035 0.00053 7.25068e-48
0.00037 0.00053 3.02104e-48
0.00039 0.00053 1.21129e-48
0.00041 0.00053 4.67846e-49
0.00043 0.00053 1.74247e-49
0.00045 0.00053 6.26411e-50
0.00047 0.00053 2.17567e-50
0.00049 0.00053 7.30738e-51
0.00051 0.00053 2.37544e-51
0.00053 0.00053 7.48011e-52
0.00055 0.00053 2.28351e-52
0.00057 0.00053 6.76343e-53
0.00059 0.00053 1.94502e-53
0.00061 0.00053 5.43486e-54
0.00063 0.00053 1.47658e-54
0.00065 0.00053 3.90318e-55
0.00067 0.00053 1.0045e-55
0.00069 0.00053 2.51835e-56
0.00071 0.00053 6.15422e-57
0.00073 0.00053 1.46679e-57
0.00075 0.00053 3.41141e-58
0.00077 0.00053 7.74645e-59
0.00079 0.00053 1.71827e-59
0.00081 0.00053 3.72487e-60
0.00083 0.00053 7.89523e-61
0.00085 0.00053 1.637e-61
0.00087 0.00053 3.32164e-62
0.00089 0.00053 6.59868e-63
0.00091 0.00053 1.28392e-63
0.00093 0.00053 2.44776e-64
0.00095 0.00053 4.57414e-65
0.00097 0.00053 8.38145e-66
0.00099 0.00053 1.50644e-66
0.00101 0.00053 2.65678e-67
0.00103 0.00053 4.59911e-68
0.00105 0.00053 7.81709e-69
0.00107 0.00053 1.30498e-69
0.00109 0.00053 2.14032e-70
0.00111 0.00053 3.44984e-71
0.00113 0.00053 5.46619e-72
0.00115 0.00053 8.51637e-73
0.00117 0.00053 1.30504e-73
0.00119 0.00053 1.96745e-74
0.00121 0.00053 2.9188e-75
0.00123 0.00053 4.26215e-76
0.00125 0.00053 6.12745e-77
0.00127 0.00053 8.67477e-78
0.00129 0.00053 1.20965e-78
0.00131 0.00053 1.66179e-79
0.00133 0.00053 2.24959e-80
0.00135 0.00053 3.00143e-81
0.00137 0.00053 3.94763e-82
0.00139 0.00053 5.11933e-83
0.00141 0.00053 6.54698e-84
0.00143 0.00053 8.25848e-85
0.00145 0.00053 1.0277e-85
0.00147 0.00053 1.26189e-86
0.00149 0.00053 1.52909e-87
0.00151 0.00053 1.82884e-88
0.00153 0.00053 2.15935e-89
0.00155 0.00053 2.51733e-90
0.00157 0.00053 2.89799e-91
0.00159 0.00053 3.29502e-92
0.00161 0.00053 3.70073e-93
0.00163 0.00053 4.10629e-94
0.00165 0.00053 4.50198e-95
0.00167 0.00053 4.87766e-96
0.00169 0.00053 5.22312e-97
0.00171 0.00053 5.52864e-98
0.00173 0.00053 5.78537e-99
0.00175 0.00053 5.98583e-100
0.00177 0.00053 6.12422e-101
0.00179 0.00053 6.19675e-102
0.00181 0.00053 6.20175e-103
0.00183 0.00053 6.13979e-104
0.00185 0.00053 6.01354e-105
0.00187 0.00053 5.82764e-106
0.00189 0.00053 5.58841e-107
0.00191 0.00053 5.30352e-108
0.00193 0.00053 4.98156e-109
0.00195 0.00053 4.63168e-110
0.00197 0.00053 4.26625e-111
0.00199 0.00053 4.23913e-112
1e-05 0.00055 1.6682e-43
3e-05 0.00055 1.57844e-43
5e-05 0.00055 1.4134e-43
7e-05 0.00055 1.19815e-43
9e-05 0.00055 9.62027e-44
0.00011 0.00055 7.32112e-44
0.00013 0.00055 5.28473e-44
0.00015 0.00055 3.62171e-44
0.00017 0.00055 2.35874e-44
0.00019 0.00055 1.46144e-44
0.00021 0.00055 8.62383e-45
0.00023 0.00055 4.85221e-45
0.00025 0.00055 2.6062e-45
0.00027 0.00055 1.33789e-45
0.00029 0.00055 6.5719e-46
0.00031 0.00055 3.09264e-46
0.00033 0.00055 1.39585e-46
0.00035 0.00055 6.04936e-47
0.00037 0.00055 2.52014e-47
0.00039 0.00055 1.01031e-47
0.00041 0.00055 3.90163e-48
0.00043 0.00055 1.45293e-48
0.00045 0.00055 5.22247e-49
0.00047 0.00055 1.81362e-49
0.00049 0.00055 6.09048e-50
0.00051 0.00055 1.97957e-50
0.00053 0.00055 6.23265e-51
0.00055 0.00055 1.90242e-51
0.00057 0.00055 5.63389e-52
0.00059 0.00055 1.61996e-52
0.00061 0.00055 4.52593e-53
0.00063 0.00055 1.22947e-53
0.00065 0.00055 3.24952e-54
0.00067 0.00055 8.36165e-55
0.00069 0.00055 2.09605e-55
0.00071 0.00055 5.12155e-56
0.00073 0.00055 1.22051e-56
0.00075 0.00055 2.83826e-57
0.00077 0.00055 6.44416e-58
0.00079 0.00055 1.42923e-58
0.00081 0.00055 3.09791e-59
0.00083 0.00055 6.56554e-60
0.00085 0.00055 1.36114e-60
0.00087 0.00055 2.76157e-61
0.00089 0.00055 5.48544e-62
0.00091 0.00055 1.0672e-62
0.00093 0.00055 2.03435e-63
0.00095 0.00055 3.80119e-64
0.00097 0.00055 6.96439e-65
0.00099 0.00055 1.25161e-65
0.00101 0.00055 2.20714e-66
0.00103 0.00055 3.82035e-67
0.00105 0.00055 6.49278e-68
0.00107 0.00055 1.08379e-68
0.00109 0.00055 1.77738e-69
0.00111 0.00055 2.86457e-70
0.00113 0.00055 4.53841e-71
0.00115 0.00055 7.07023e-72
0.00117 0.00055 1.08334e-72
0.00119 0.00055 1.63307e-73
0.00121 0.00055 2.42252e-74
0.00123 0.00055 3.53715e-75
0.00125 0.00055 5.08474e-76
0.00127 0.00055 7.19797e-77
0.00129 0.00055 1.00363e-77
0.00131 0.00055 1.37866e-78
0.00133 0.00055 1.86617e-79
0.00135 0.00055 2.48966e-80
0.00137 0.00055 3.27428e-81
0.00139 0.00055 4.2458e-82
0.00141 0.00055 5.42944e-83
0.00143 0.00055 6.84828e-84
0.00145 0.00055 8.52153e-85
0.00147 0.00055 1.04626e-85
0.00149 0.00055 1.26771e-86
0.00151 0.00055 1.51612e-87
0.00153 0.00055 1.78999e-88
0.00155 0.00055 2.0866e-89
0.00157 0.00055 2.40197e-90
0.00159 0.00055 2.73087e-91
0.00161 0.00055 3.06692e-92
0.00163 0.00055 3.4028e-93
0.00165 0.00055 3.73048e-94
0.00167 0.00055 4.04152e-95
0.00169 0.00055 4.32751e-96
0.00171 0.00055 4.58036e-97
0.00173 0.00055 4.79278e-98
0.00175 0.00055 4.95856e-99
0.00177 0.00055 5.07291e-100
0.00179 0.00055 5.1327e-101
0.00181 0.00055 5.13656e-102
0.00183 0.00055 5.08496e-103
0.00185 0.00055 4.98013e-104
0.00187 0.00055 4.82592e-105
0.00189 0.00055 4.62757e-106
0.00191 0.00055 4.39143e-107
0.00193 0.00055 4.12463e-108
0.00195 0.00055 3.83475e-109
0.00197 0.00055 3.53202e-110
0.00199 0.00055 3.50938e-111
1e-05 0.00057 1.37586e-42
3e-05 0.00057 1.30181e-42
5e-05 0.00057 1.16567e-42
7e-05 0.00057 9.88106e-43
9e-05 0.00057 7.93334e-43
0.00011 0.00057 6.03695e-43
0.00013 0.00057 4.35742e-43
0.00015 0.00057 2.98595e-43
0.00017 0.00057 1.94449e-43
0.00019 0.00057 1.20465e-43
0.00021 0.00057 7.10773e-44
0.00023 0.00057 3.99869e-44
0.00025 0.00057 2.14749e-44
0.00027 0.00057 1.10227e-44
0.00029 0.00057 5.41375e-45
0.00031 0.00057 2.54728e-45
0.00033 0.00057 1.14954e-45
0.00035 0.00057 4.98116e-46
0.00037 0.00057 2.07483e-46
0.00039 0.00057 8.31659e-47
0.00041 0.00057 3.21125e-47
0.00043 0.00057 1.19566e-47
0.00045 0.00057 4.29708e-48
0.00047 0.00057 1.49203e-48
0.00049 0.00057 5.00978e-49
0.00051 0.00057 1.62808e-49
0.00053 0.00057 5.12521e-50
0.00055 0.00057 1.56416e-50
0.00057 0.00057 4.63148e-51
0.00059 0.00057 1.33154e-51
0.00061 0.00057 3.7196e-52
0.00063 0.00057 1.01028e-52
0.00065 0.00057 2.66984e-53
0.00067 0.00057 6.86908e-54
0.00069 0.00057 1.72166e-54
0.00071 0.00057 4.20621e-55
0.00073 0.00057 1.00224e-55
0.00075 0.00057 2.33039e-56
0.00077 0.00057 5.29037e-57
0.00079 0.00057 1.17319e-57
0.00081 0.00057 2.54261e-58
0.00083 0.00057 5.38801e-59
0.00085 0.00057 1.11689e-59
0.00087 0.00057 2.26574e-60
0.00089 0.00057 4.50003e-61
0.00091 0.00057 8.75385e-62
0.00093 0.00057 1.66852e-62
0.00095 0.00057 3.11729e-63
0.00097 0.00057 5.71074e-64
0.00099 0.00057 1.0262e-64
0.00101 0.00057 1.80945e-65
0.00103 0.00057 3.13166e-66
0.00105 0.00057 5.3218e-67
0.00107 0.00057 8.88241e-68
0.00109 0.00057 1.45654e-68
0.00111 0.00057 2.34724e-69
0.00113 0.00057 3.71844e-70
0.00115 0.00057 5.79229e-71
0.00117 0.00057 8.87442e-72
0.00119 0.00057 1.33765e-72
0.00121 0.00057 1.98411e-73
0.00123 0.00057 2.89677e-74
0.00125 0.00057 4.16381e-75
0.00127 0.00057 5.8938e-76
0.00129 0.00057 8.21722e-77
0.00131 0.00057 1.12868e-77
0.00133 0.00057 1.52767e-78
0.00135 0.00057 2.03791e-79
0.00137 0.00057 2.67994e-80
0.00139 0.00057 3.47485e-81
0.00141 0.00057 4.44322e-82
0.00143 0.00057 5.60392e-83
0.00145 0.00057 6.97262e-84
0.00147 0.00057 8.56025e-85
0.00149 0.00057 1.03714e-85
0.00151 0.00057 1.24028e-86
0.00153 0.00057 1.46422e-87
0.00155 0.00057 1.70673e-88
0.00157 0.00057 1.96456e-89
0.00159 0.00057 2.23341e-90
0.00161 0.00057 2.50809e-91
0.00163 0.00057 2.78259e-92
0.00165 0.00057 3.05034e-93
0.00167 0.00057 3.30447e-94
0.00169 0.00057 3.53809e-95
0.00171 0.00057 3.74459e-96
0.00173 0.00057 3.91801e-97
0.00175 0.00057 4.05329e-98
0.00177 0.00057 4.14653e-99
0.00179 0.00057 4.19516e-100
0.00181 0.00057 4.19808e-101
0.00183 0.00057 4.15568e-102
0.00185 0.00057 4.06978e-103
0.00187 0.00057 3.94355e-104
0.00189 0.00057 3.78127e-105
0.00191 0.00057 3.58813e-106
0.00193 0.00057 3.36995e-107
0.00195 0.00057 3.13295e-108
0.00197 0.00057 2.88548e-109
0.00199 0.00057 2.86683e-110
1e-05 0.00059 1.1198e-41
3e-05 0.00059 1.05952e-41
5e-05 0.00059 9.48688e-42
7e-05 0.00059 8.04143e-42
9e-05 0.00059 6.45597e-42
0.00011 0.00059 4.9124e-42
0.00013 0.00059 3.54545e-42
0.00015 0.00059 2.42932e-42
0.00017 0.00059 1.58185e-42
0.00019 0.00059 9.79878e-43
0.00021 0.00059 5.78084e-43
0.00023 0.00059 3.2518e-43
0.00025 0.00059 1.74615e-43
0.00027 0.00059 8.96143e-44
0.00029 0.00059 4.40076e-44
0.00031 0.00059 2.07034e-44
0.00033 0.00059 9.34168e-45
0.00035 0.00059 4.04733e-45
0.00037 0.00059 1.6856e-45
0.00039 0.00059 6.75539e-46
0.00041 0.00059 2.60803e-46
0.00043 0.00059 9.70912e-47
0.00045 0.00059 3.48881e-47
0.00047 0.00059 1.2112e-47
0.00049 0.00059 4.06621e-48
0.00051 0.00059 1.32123e-48
0.00053 0.00059 4.15863e-49
0.00055 0.00059 1.26898e-49
0.00057 0.00059 3.75689e-50
0.00059 0.00059 1.07994e-50
0.00061 0.00059 3.01631e-51
0.00063 0.00059 8.19146e-52
0.00065 0.00059 2.16442e-52
0.00067 0.00059 5.56792e-53
0.00069 0.00059 1.39535e-53
0.00071 0.00059 3.40852e-54
0.00073 0.00059 8.1206e-55
0.00075 0.00059 1.88793e-55
0.00077 0.00059 4.28537e-56
0.00079 0.00059 9.50194e-57
0.00081 0.00059 2.05906e-57
0.00083 0.00059 4.36279e-58
0.00085 0.00059 9.04257e-59
0.00087 0.00059 1.83418e-59
0.00089 0.00059 3.64245e-60
0.00091 0.00059 7.08478e-61
0.00093 0.00059 1.35023e-61
0.00095 0.00059 2.52235e-62
0.00097 0.00059 4.62033e-63
0.00099 0.00059 8.30167e-64
0.00101 0.00059 1.46363e-64
0.00103 0.00059 2.53288e-65
0.00105 0.00059 4.30381e-66
0.00107 0.00059 7.18258e-67
0.00109 0.00059 1.17768e-67
0.00111 0.00059 1.89767e-68
0.00113 0.00059 3.00595e-69
0.00115 0.00059 4.68198e-70
0.00117 0.00059 7.17263e-71
0.00119 0.00059 1.08104e-71
0.00121 0.00059 1.60333e-72
0.00123 0.00059 2.34063e-73
0.00125 0.00059 3.36413e-74
0.00127 0.00059 4.76145e-75
0.00129 0.00059 6.63791e-76
0.00131 0.00059 9.11679e-77
0.00133 0.00059 1.23385e-77
0.00135 0.00059 1.64582e-78
0.00137 0.00059 2.16416e-79
0.00139 0.00059 2.80586e-80
0.00141 0.00059 3.58752e-81
0.00143 0.00059 4.52435e-82
0.00145 0.00059 5.62895e-83
0.00147 0.00059 6.91012e-84
0.00149 0.00059 8.37153e-85
0.00151 0.00059 1.00105e-85
0.00153 0.00059 1.18172e-86
0.00155 0.00059 1.37734e-87
0.00157 0.00059 1.5853e-88
0.00159 0.00059 1.80213e-89
0.00161 0.00059 2.02363e-90
0.00163 0.00059 2.24496e-91
0.00165 0.00059 2.46083e-92
0.00167 0.00059 2.66567e-93
0.00169 0.00059 2.85395e-94
0.00171 0.00059 3.02034e-95
0.00173 0.00059 3.16003e-96
0.00175 0.00059 3.26894e-97
0.00177 0.00059 3.34394e-98
0.00179 0.00059 3.38296e-99
0.00181 0.00059 3.38512e-100
0.00183 0.00059 3.35074e-101
0.00185 0.00059 3.2813e-102
0.00187 0.00059 3.17935e-103
0.00189 0.00059 3.04835e-104
0.00191 0.00059 2.89249e-105
0.00193 0.00059 2.71648e-106
0.00195 0.00059 2.5253e-107
0.00197 0.00059 2.32571e-108
0.00199 0.00059 2.31055e-109
1e-05 0.00061 8.99234e-41
3e-05 0.00061 8.50814e-41
5e-05 0.00061 7.61791e-41
7e-05 0.00061 6.45694e-41
9e-05 0.00061 5.18358e-41
0.00011 0.00061 3.94395e-41
0.00013 0.00061 2.84625e-41
0.00015 0.00061 1.95005e-41
0.00017 0.00061 1.26964e-41
0.00019 0.00061 7.86393e-42
0.00021 0.00061 4.6388e-42
0.00023 0.00061 2.60905e-42
0.00025 0.00061 1.40082e-42
0.00027 0.00061 7.18814e-43
0.00029 0.00061 3.52943e-43
0.00031 0.00061 1.66018e-43
0.00033 0.00061 7.48981e-44
0.00035 0.00061 3.24449e-44
0.00037 0.00061 1.35103e-44
0.00039 0.00061 5.41368e-45
0.00041 0.00061 2.08971e-45
0.00043 0.00061 7.7783e-46
0.00045 0.00061 2.79456e-46
0.00047 0.00061 9.70025e-47
0.00049 0.00061 3.25603e-47
0.00051 0.00061 1.05781e-47
0.00053 0.00061 3.32899e-48
0.00055 0.00061 1.01566e-48
0.00057 0.00061 3.00647e-49
0.00059 0.00061 8.64095e-50
0.00061 0.00061 2.41309e-50
0.00063 0.00061 6.55231e-51
0.00065 0.00061 1.73106e-51
0.00067 0.00061 4.45246e-52
0.00069 0.00061 1.11565e-52
0.00071 0.00061 2.72489e-53
0.00073 0.00061 6.49101e-54
0.00075 0.00061 1.50887e-54
0.00077 0.00061 3.42448e-55
0.00079 0.00061 7.59209e-56
0.00081 0.00061 1.64499e-56
0.00083 0.00061 3.48499e-57
0.00085 0.00061 7.22228e-58
0.00087 0.00061 1.46477e-58
0.00089 0.00061 2.9085e-59
0.00091 0.00061 5.65653e-60
0.00093 0.00061 1.07791e-60
0.00095 0.00061 2.01339e-61
0.00097 0.00061 3.68761e-62
0.00099 0.00061 6.62506e-63
0.00101 0.00061 1.16791e-63
0.00103 0.00061 2.0209e-64
0.00105 0.00061 3.43349e-65
0.00107 0.00061 5.72952e-66
0.00109 0.00061 9.39336e-67
0.00111 0.00061 1.51346e-67
0.00113 0.00061 2.39711e-68
0.00115 0.00061 3.7333e-69
0.00117 0.00061 5.71874e-70
0.00119 0.00061 8.6183e-71
0.00121 0.00061 1.2781e-71
0.00123 0.00061 1.86567e-72
0.00125 0.00061 2.68124e-73
0.00127 0.00061 3.79458e-74
0.00129 0.00061 5.28954e-75
0.00131 0.00061 7.26427e-76
0.00133 0.00061 9.83052e-77
0.00135 0.00061 1.31118e-77
0.00137 0.00061 1.72398e-78
0.00139 0.00061 2.23498e-79
0.00141 0.00061 2.85738e-80
0.00143 0.00061 3.60326e-81
0.00145 0.00061 4.48264e-82
0.00147 0.00061 5.50249e-83
0.00149 0.00061 6.66571e-84
0.00151 0.00061 7.97016e-85
0.00153 0.00061 9.40789e-86
0.00155 0.00061 1.09645e-86
0.00157 0.00061 1.26191e-87
0.00159 0.00061 1.43441e-88
0.00161 0.00061 1.61061e-89
0.00163 0.00061 1.78665e-90
0.00165 0.00061 1.95832e-91
0.00167 0.00061 2.1212e-92
0.00169 0.00061 2.27088e-93
0.00171 0.00061 2.40312e-94
0.00173 0.00061 2.51411e-95
0.00175 0.00061 2.60061e-96
0.00177 0.00061 2.66011e-97
0.00179 0.00061 2.691e-98
0.00181 0.00061 2.69256e-99
0.00183 0.00061 2.66506e-100
0.00185 0.00061 2.60968e-101
0.00187 0.00061 2.52846e-102
0.00189 0.00061 2.42415e-103
0.00191 0.00061 2.30008e-104
0.00193 0.00061 2.16e-105
0.00195 0.00061 2.00788e-106
0.00197 0.00061 1.84909e-107
0.00199 0.00061 1.83694e-108
1e-05 0.00063 7.1235e-40
3e-05 0.00063 6.73982e-40
5e-05 0.00063 6.03443e-40
7e-05 0.00063 5.11455e-40
9e-05 0.00063 4.10568e-40
0.00011 0.00063 3.1236e-40
0.00013 0.00063 2.25403e-40
0.00015 0.00063 1.54416e-40
0.00017 0.00063 1.00526e-40
0.00019 0.00063 6.22568e-41
0.00021 0.00063 3.67197e-41
0.00023 0.00063 2.06499e-41
0.00025 0.00063 1.10855e-41
0.00027 0.00063 5.68759e-42
0.00029 0.00063 2.79222e-42
0.00031 0.00063 1.31321e-42
0.00033 0.00063 5.92355e-43
0.00035 0.00063 2.5656e-43
0.00037 0.00063 1.06816e-43
0.00039 0.00063 4.27952e-44
0.00041 0.00063 1.65165e-44
0.00043 0.00063 6.14674e-45
0.00045 0.00063 2.20802e-45
0.00047 0.00063 7.66304e-46
0.00049 0.00063 2.57179e-46
0.00051 0.00063 8.35385e-47
0.00053 0.00063 2.62857e-47
0.00055 0.00063 8.0184e-48
0.00057 0.00063 2.37316e-48
0.00059 0.00063 6.81968e-49
0.00061 0.00063 1.90419e-49
0.00063 0.00063 5.16969e-50
0.00065 0.00063 1.36557e-50
0.00067 0.00063 3.51189e-51
0.00069 0.00063 8.79842e-52
0.00071 0.00063 2.14864e-52
0.00073 0.00063 5.11758e-53
0.00075 0.00063 1.18944e-53
0.00077 0.00063 2.69915e-54
0.00079 0.00063 5.98322e-55
0.00081 0.00063 1.29622e-55
0.00083 0.00063 2.74575e-56
0.00085 0.00063 5.68954e-57
0.00087 0.00063 1.15377e-57
0.00089 0.00063 2.29068e-58
0.00091 0.00063 4.45442e-59
0.00093 0.00063 8.48731e-60
0.00095 0.00063 1.58513e-60
0.00097 0.00063 2.9029e-61
0.00099 0.00063 5.21467e-62
0.00101 0.00063 9.19172e-63
0.00103 0.00063 1.59032e-63
0.00105 0.00063 2.70165e-64
0.00107 0.00063 4.50781e-65
0.00109 0.00063 7.38963e-66
0.00111 0.00063 1.19049e-66
0.00113 0.00063 1.88539e-67
0.00115 0.00063 2.93605e-68
0.00117 0.00063 4.49705e-69
0.00119 0.00063 6.77652e-70
0.00121 0.00063 1.00487e-70
0.00123 0.00063 1.46669e-71
0.00125 0.00063 2.10765e-72
0.00127 0.00063 2.98256e-73
0.00129 0.00063 4.15724e-74
0.00131 0.00063 5.70875e-75
0.00133 0.00063 7.72482e-76
0.00135 0.00063 1.03023e-76
0.00137 0.00063 1.35448e-77
0.00139 0.00063 1.75581e-78
0.00141 0.00063 2.24459e-79
0.00143 0.00063 2.83029e-80
0.00145 0.00063 3.52075e-81
0.00147 0.00063 4.32144e-82
0.00149 0.00063 5.23459e-83
0.00151 0.00063 6.25851e-84
0.00153 0.00063 7.38694e-85
0.00155 0.00063 8.60859e-86
0.00157 0.00063 9.90696e-87
0.00159 0.00063 1.12604e-87
0.00161 0.00063 1.26428e-88
0.00163 0.00063 1.40237e-89
0.00165 0.00063 1.53701e-90
0.00167 0.00063 1.66474e-91
0.00169 0.00063 1.78209e-92
0.00171 0.00063 1.88576e-93
0.00173 0.00063 1.97273e-94
0.00175 0.00063 2.04047e-95
0.00177 0.00063 2.08703e-96
0.00179 0.00063 2.11114e-97
0.00181 0.00063 2.11224e-98
0.00183 0.00063 2.09055e-99
0.00185 0.00063 2.04699e-100
0.00187 0.00063 1.98317e-101
0.00189 0.00063 1.90125e-102
0.00191 0.00063 1.80384e-103
0.00193 0.00063 1.69389e-104
0.00195 0.00063 1.57452e-105
0.00197 0.00063 1.44992e-106
0.00199 0.00063 1.44031e-107
1e-05 0.00065 5.56576e-39
3e-05 0.00065 5.2659e-39
5e-05 0.00065 4.71462e-39
7e-05 0.00065 3.99574e-39
9e-05 0.00065 3.20737e-39
0.00011 0.00065 2.43998e-39
0.00013 0.00065 1.76057e-39
0.00015 0.00065 1.20598e-39
0.00017 0.00065 7.85019e-40
0.00019 0.00065 4.8611e-40
0.00021 0.00065 2.86675e-40
0.00023 0.00065 1.61194e-40
0.00025 0.00065 8.65217e-41
0.00027 0.00065 4.43846e-41
0.00029 0.00065 2.17865e-41
0.00031 0.00065 1.02448e-41
0.00033 0.00065 4.62041e-42
0.00035 0.00065 2.00086e-42
0.00037 0.00065 8.32898e-43
0.00039 0.00065 3.33639e-43
0.00041 0.00065 1.28744e-43
0.00043 0.00065 4.7905e-44
0.00045 0.00065 1.72054e-44
0.00047 0.00065 5.97023e-45
0.00049 0.00065 2.00333e-45
0.00051 0.00065 6.50627e-46
0.00053 0.00065 2.04689e-46
0.00055 0.00065 6.24295e-47
0.00057 0.00065 1.84739e-47
0.00059 0.00065 5.30795e-48
0.00061 0.00065 1.48185e-48
0.00063 0.00065 4.02245e-49
0.00065 0.00065 1.06237e-49
0.00067 0.00065 2.7317e-50
0.00069 0.00065 6.84278e-51
0.00071 0.00065 1.67081e-51
0.00073 0.00065 3.97892e-52
0.00075 0.00065 9.24659e-53
0.00077 0.00065 2.09799e-53
0.00079 0.00065 4.64999e-54
0.00081 0.00065 1.00725e-54
0.00083 0.00065 2.13334e-55
0.00085 0.00065 4.41998e-56
0.00087 0.00065 8.96198e-57
0.00089 0.00065 1.77908e-57
0.00091 0.00065 3.45914e-58
0.00093 0.00065 6.59012e-59
0.00095 0.00065 1.23065e-59
0.00097 0.00065 2.25347e-60
0.00099 0.00065 4.04758e-61
0.00101 0.00065 7.13371e-62
0.00103 0.00065 1.23411e-62
0.00105 0.00065 2.09629e-63
0.00107 0.00065 3.49736e-64
0.00109 0.00065 5.73259e-65
0.00111 0.00065 9.23442e-66
0.00113 0.00065 1.46231e-66
0.00115 0.00065 2.27697e-67
0.00117 0.00065 3.48721e-68
0.00119 0.00065 5.2543e-69
0.00121 0.00065 7.79067e-70
0.00123 0.00065 1.13701e-70
0.00125 0.00065 1.63374e-71
0.00127 0.00065 2.31171e-72
0.00129 0.00065 3.22189e-73
0.00131 0.00065 4.42393e-74
0.00133 0.00065 5.98574e-75
0.00135 0.00065 7.98231e-76
0.00137 0.00065 1.04937e-76
0.00139 0.00065 1.36018e-77
0.00141 0.00065 1.73869e-78
0.00143 0.00065 2.1922e-79
0.00145 0.00065 2.72679e-80
0.00147 0.00065 3.34665e-81
0.00149 0.00065 4.05351e-82
0.00151 0.00065 4.84604e-83
0.00153 0.00065 5.71938e-84
0.00155 0.00065 6.66476e-85
0.00157 0.00065 7.66941e-86
0.00159 0.00065 8.71659e-87
0.00161 0.00065 9.78594e-88
0.00163 0.00065 1.08541e-88
0.00165 0.00065 1.18954e-89
